id,Period,Data_value,Series_title_2
1731,2002.12,75.0,Services
1732,2003.01,75.0,Services
1733,2003.02,75.0,Services
1734,2003.03,75.0,Services
1735,2003.04,75.0,Services
1736,2003.05,77.4,Services
1737,2003.06,77.0,Services
1738,2003.07,79.1,Services
1739,2003.08,80.6,Services
1740,2003.09,80.5,Services
1741,2003.1,81.4,Services
1742,2003.11,83.6,Services
1743,2003.12,84.8,Services
1744,2004.01,85.3,Services
1745,2004.02,85.7,Services
1746,2004.03,87.8,Services
1747,2004.04,90.6,Services
1748,2004.05,89.5,Services
1749,2004.06,91.6,Services
1750,2004.07,91.6,Services
1751,2004.08,91.5,Services
1752,2004.09,94.2,Services
1753,2004.1,94.2,Services
1754,2004.11,95.5,Services
1755,2004.12,96.5,Services
1756,2005.01,97.1,Services
1757,2005.02,101.0,Services
1758,2005.03,95.4,Services
1759,2005.04,105.3,Services
1760,2005.05,101.6,Services
1761,2005.06,103.2,Services
1762,2005.07,103.2,Services
1763,2005.08,103.9,Services
1764,2005.09,104.9,Services
1765,2005.1,106.1,Services
1766,2005.11,106.8,Services
1767,2005.12,105.7,Services
1768,2006.01,108.2,Services
1769,2006.02,109.3,Services
1770,2006.03,109.3,Services
1771,2006.04,109.6,Services
1772,2006.05,112.3,Services
1773,2006.06,113.6,Services
1774,2006.07,115.1,Services
1775,2006.08,116.6,Services
1776,2006.09,116.1,Services
1777,2006.1,118.8,Services
1778,2006.11,120.3,Services
1779,2006.12,121.1,Services
1780,2007.01,121.6,Services
1781,2007.02,123.4,Services
1782,2007.03,124.9,Services
1783,2007.04,122.9,Services
1784,2007.05,128.7,Services
1785,2007.06,126.7,Services
1786,2007.07,128.7,Services
1787,2007.08,130.2,Services
1788,2007.09,131.1,Services
1789,2007.1,131.2,Services
1790,2007.11,131.6,Services
1791,2007.12,133.6,Services
1792,2008.01,135.6,Services
1793,2008.02,134.9,Services
1794,2008.03,128.9,Services
1795,2008.04,141.8,Services
1796,2008.05,137.0,Services
1797,2008.06,137.0,Services
1798,2008.07,138.2,Services
1799,2008.08,138.7,Services
1800,2008.09,139.5,Services
1801,2008.1,139.2,Services
1802,2008.11,139.0,Services
1803,2008.12,139.5,Services
1804,2009.01,139.8,Services
1805,2009.02,140.4,Services
1806,2009.03,142.3,Services
1807,2009.04,145.7,Services
1808,2009.05,143.0,Services
1809,2009.06,143.9,Services
1810,2009.07,145.1,Services
1811,2009.08,145.8,Services
1812,2009.09,146.4,Services
1813,2009.1,146.9,Services
1814,2009.11,146.8,Services
1815,2009.12,148.9,Services
1816,2010.01,148.2,Services
1817,2010.02,149.0,Services
1818,2010.03,151.9,Services
1819,2010.04,149.2,Services
1820,2010.05,147.6,Services
1821,2010.06,152.0,Services
1822,2010.07,151.7,Services
1823,2010.08,153.1,Services
1824,2010.09,154.6,Services
1825,2010.1,153.9,Services
1826,2010.11,155.6,Services
1827,2010.12,156.2,Services
1828,2011.01,155.4,Services
1829,2011.02,157.7,Services
1830,2011.03,157.8,Services
1831,2011.04,159.0,Services
1832,2011.05,159.6,Services
1833,2011.06,161.8,Services
1834,2011.07,161.7,Services
1835,2011.08,162.5,Services
1836,2011.09,162.6,Services
1837,2011.1,165.7,Services
1838,2011.11,165.7,Services
1839,2011.12,164.7,Services
1840,2012.01,167.5,Services
1841,2012.02,168.5,Services
1842,2012.03,168.1,Services
1843,2012.04,169.6,Services
1844,2012.05,171.5,Services
1845,2012.06,171.2,Services
1846,2012.07,173.3,Services
1847,2012.08,174.4,Services
1848,2012.09,177.2,Services
1849,2012.1,176.0,Services
1850,2012.11,176.1,Services
1851,2012.12,177.8,Services
1852,2013.01,179.9,Services
1853,2013.02,180.1,Services
1854,2013.03,176.6,Services
1855,2013.04,187.3,Services
1856,2013.05,183.5,Services
1857,2013.06,184.9,Services
1858,2013.07,185.1,Services
1859,2013.08,189.3,Services
1860,2013.09,191.8,Services
1861,2013.1,206.3,Services
1862,2013.11,202.4,Services
1863,2013.12,205.8,Services
1864,2014.01,205.5,Services
1865,2014.02,208.0,Services
1866,2014.03,210.6,Services
1867,2014.04,210.7,Services
1868,2014.05,214.2,Services
1869,2014.06,213.5,Services
1870,2014.07,210.2,Services
1871,2014.08,211.5,Services
1872,2014.09,211.8,Services
1873,2014.1,212.8,Services
1874,2014.11,220.1,Services
1875,2014.12,219.5,Services
1876,2015.01,219.8,Services
1877,2015.02,222.3,Services
1878,2015.03,227.7,Services
1879,2015.04,223.8,Services
1880,2015.05,225.5,Services
1881,2015.06,229.3,Services
1882,2015.07,236.1,Services
1883,2015.08,233.8,Services
1884,2015.09,235.2,Services
1885,2015.1,231.9,Services
1886,2015.11,231.2,Services
1887,2015.12,234.7,Services
1888,2016.01,238.9,Services
1889,2016.02,235.4,Services
1890,2016.03,232.6,Services
1891,2016.04,257.7,Services
1892,2016.05,243.8,Services
1893,2016.06,245.8,Services
1894,2016.07,247.7,Services
1895,2016.08,245.5,Services
1896,2016.09,247.2,Services
1897,2016.1,250.9,Services
1898,2016.11,246.8,Services
1899,2016.12,250.3,Services
1900,2017.01,258.2,Services
1901,2017.02,263.5,Services
1902,2017.03,265.2,Services
1903,2017.04,267.8,Services
1904,2017.05,268.3,Services
1905,2017.06,270.0,Services
1906,2017.07,272.6,Services
1907,2017.08,278.7,Services
1908,2017.09,273.5,Services
1909,2017.1,278.0,Services
1910,2017.11,280.6,Services
1911,2017.12,280.0,Services
1912,2018.01,278.2,Services
1913,2018.02,282.4,Services
1914,2018.03,279.8,Services
1915,2018.04,296.3,Services
1916,2018.05,287.0,Services
1917,2018.06,286.6,Services
1918,2018.07,291.0,Services
1919,2018.08,290.8,Services
1920,2018.09,296.5,Services
1921,2018.1,294.8,Services
1922,2018.11,295.7,Services
1923,2018.12,297.0,Services
1924,2019.01,300.1,Services
1925,2019.02,301.1,Services
1926,2019.03,303.7,Services
1927,2019.04,299.2,Services
1928,2019.05,301.7,Services
1929,2019.06,303.0,Services
1930,2019.07,302.2,Services
1931,2019.08,306.3,Services
1932,2019.09,308.5,Services
1933,2019.1,311.8,Services
1934,2019.11,314.0,Services
1935,2019.12,312.1,Services
1936,2020.01,311.6,Services
1937,2020.02,310.9,Services
1938,2020.03,241.5,Services
1939,2020.04,38.1,Services
1940,2020.05,258.3,Services
1941,2020.06,320.1,Services
1942,2020.07,318.4,Services
1943,2020.08,271.0,Services
1944,2020.09,325.6,Services
1945,2020.1,317.6,Services
1946,2020.11,319.3,Services
1947,2020.12,324.4,Services
1948,2021.01,322.9,Services
1949,2021.02,310.8,Services
1950,2021.03,319.7,Services
1951,2021.04,319.7,Services
1952,2021.05,334.3,Services
1953,2021.06,341.9,Services
1954,2021.07,339.8,Services
1955,2021.08,199.8,Services
1956,2021.09,225.0,Services
1957,2021.1,247.6,Services
1958,2021.11,279.1,Services
1959,2021.12,327.2,Services
1960,2022.01,326.8,Services
1961,2022.02,314.4,Services
1962,2022.03,298.1,Services
1963,2022.04,318.8,Services
1964,2022.05,333.6,Services
1965,2022.06,330.2,Services
1966,2022.07,335.5,Services
1967,2022.08,343.4,Services
1968,2022.09,342.5,Services
1969,2022.1,354.7,Services
1970,2022.11,351.4,Services
1971,2022.12,344.3,Services
1972,2002.1,73.7,Services
1973,2002.11,74.0,Services
1974,2002.12,74.3,Services
1975,2003.01,74.7,Services
1976,2003.02,75.0,Services
1977,2003.03,75.3,Services
1978,2003.04,75.9,Services
1979,2003.05,76.7,Services
1980,2003.06,77.6,Services
1981,2003.07,78.7,Services
1982,2003.08,79.9,Services
1983,2003.09,81.0,Services
1984,2003.1,82.0,Services
1985,2003.11,83.1,Services
1986,2003.12,84.2,Services
1987,2004.01,85.4,Services
1988,2004.02,86.7,Services
1989,2004.03,87.9,Services
1990,2004.04,89.1,Services
1991,2004.05,90.1,Services
1992,2004.06,91.0,Services
1993,2004.07,91.8,Services
1994,2004.08,92.6,Services
1995,2004.09,93.4,Services
1996,2004.1,94.4,Services
1997,2004.11,95.4,Services
1998,2004.12,96.4,Services
1999,2005.01,97.6,Services
2000,2005.02,98.7,Services
2001,2005.03,99.8,Services
2002,2005.04,100.9,Services
2003,2005.05,101.8,Services
2004,2005.06,102.7,Services
2005,2005.07,103.5,Services
2006,2005.08,104.2,Services
2007,2005.09,104.9,Services
2008,2005.1,105.6,Services
2009,2005.11,106.3,Services
2010,2005.12,107.0,Services
2011,2006.01,107.7,Services
2012,2006.02,108.5,Services
2013,2006.03,109.5,Services
2014,2006.04,110.7,Services
2015,2006.05,112.0,Services
2016,2006.06,113.3,Services
2017,2006.07,114.7,Services
2018,2006.08,116.1,Services
2019,2006.09,117.4,Services
2020,2006.1,118.6,Services
2021,2006.11,119.8,Services
2022,2006.12,121.0,Services
2023,2007.01,122.3,Services
2024,2007.02,123.4,Services
2025,2007.03,124.5,Services
2026,2007.04,125.5,Services
2027,2007.05,126.6,Services
2028,2007.06,127.7,Services
2029,2007.07,128.7,Services
2030,2007.08,129.6,Services
2031,2007.09,130.6,Services
2032,2007.1,131.6,Services
2033,2007.11,132.6,Services
2034,2007.12,133.5,Services
2035,2008.01,134.4,Services
2036,2008.02,135.2,Services
2037,2008.03,135.9,Services
2038,2008.04,136.4,Services
2039,2008.05,136.9,Services
2040,2008.06,137.5,Services
2041,2008.07,138.1,Services
2042,2008.08,138.6,Services
2043,2008.09,138.9,Services
2044,2008.1,139.1,Services
2045,2008.11,139.3,Services
2046,2008.12,139.7,Services
2047,2009.01,140.2,Services
2048,2009.02,141.0,Services
2049,2009.03,142.0,Services
2050,2009.04,142.9,Services
2051,2009.05,143.7,Services
2052,2009.06,144.4,Services
2053,2009.07,145.0,Services
2054,2009.08,145.6,Services
2055,2009.09,146.3,Services
2056,2009.1,146.9,Services
2057,2009.11,147.5,Services
2058,2009.12,148.0,Services
2059,2010.01,148.4,Services
2060,2010.02,148.8,Services
2061,2010.03,149.2,Services
2062,2010.04,149.8,Services
2063,2010.05,150.4,Services
2064,2010.06,151.3,Services
2065,2010.07,152.2,Services
2066,2010.08,153.1,Services
2067,2010.09,153.9,Services
2068,2010.1,154.6,Services
2069,2010.11,155.2,Services
2070,2010.12,155.8,Services
2071,2011.01,156.4,Services
2072,2011.02,157.2,Services
2073,2011.03,158.1,Services
2074,2011.04,159.0,Services
2075,2011.05,159.9,Services
2076,2011.06,160.9,Services
2077,2011.07,161.8,Services
2078,2011.08,162.7,Services
2079,2011.09,163.6,Services
2080,2011.1,164.4,Services
2081,2011.11,165.3,Services
2082,2011.12,166.1,Services
2083,2012.01,167.0,Services
2084,2012.02,167.9,Services
2085,2012.03,168.7,Services
2086,2012.04,169.7,Services
2087,2012.05,170.9,Services
2088,2012.06,172.1,Services
2089,2012.07,173.3,Services
2090,2012.08,174.5,Services
2091,2012.09,175.5,Services
2092,2012.1,176.4,Services
2093,2012.11,177.2,Services
2094,2012.12,178.0,Services
2095,2013.01,178.9,Services
2096,2013.02,179.9,Services
2097,2013.03,180.9,Services
2098,2013.04,181.9,Services
2099,2013.05,183.0,Services
2100,2013.06,184.4,Services
2101,2013.07,186.6,Services
2102,2013.08,189.7,Services
2103,2013.09,193.3,Services
2104,2013.1,197.3,Services
2105,2013.11,201.0,Services
2106,2013.12,204.2,Services
2107,2014.01,206.8,Services
2108,2014.02,208.8,Services
2109,2014.03,210.4,Services
2110,2014.04,211.4,Services
2111,2014.05,212.0,Services
2112,2014.06,212.0,Services
2113,2014.07,211.9,Services
2114,2014.08,212.2,Services
2115,2014.09,213.1,Services
2116,2014.1,214.7,Services
2117,2014.11,216.8,Services
2118,2014.12,219.1,Services
2119,2015.01,220.9,Services
2120,2015.02,222.4,Services
2121,2015.03,223.8,Services
2122,2015.04,225.7,Services
2123,2015.05,227.9,Services
2124,2015.06,230.3,Services
2125,2015.07,232.1,Services
2126,2015.08,233.2,Services
2127,2015.09,233.7,Services
2128,2015.1,233.8,Services
2129,2015.11,233.9,Services
2130,2015.12,234.5,Services
2131,2016.01,235.9,Services
2132,2016.02,237.8,Services
2133,2016.03,240.0,Services
2134,2016.04,242.0,Services
2135,2016.05,243.8,Services
2136,2016.06,245.3,Services
2137,2016.07,246.3,Services
2138,2016.08,246.8,Services
2139,2016.09,247.2,Services
2140,2016.1,248.3,Services
2141,2016.11,250.3,Services
2142,2016.12,253.3,Services
2143,2017.01,257.1,Services
2144,2017.02,260.9,Services
2145,2017.03,264.4,Services
2146,2017.04,267.3,Services
2147,2017.05,269.5,Services
2148,2017.06,271.3,Services
2149,2017.07,273.1,Services
2150,2017.08,274.9,Services
2151,2017.09,276.6,Services
2152,2017.1,277.9,Services
2153,2017.11,278.8,Services
2154,2017.12,279.4,Services
2155,2018.01,280.1,Services
2156,2018.02,281.1,Services
2157,2018.03,282.3,Services
2158,2018.04,283.9,Services
2159,2018.05,285.9,Services
2160,2018.06,288.2,Services
2161,2018.07,290.3,Services
2162,2018.08,292.1,Services
2163,2018.09,293.7,Services
2164,2018.1,295.3,Services
2165,2018.11,296.8,Services
2166,2018.12,298.2,Services
2167,2019.01,299.4,Services
2168,2019.02,300.4,Services
2169,2019.03,301.1,Services
2170,2019.04,301.5,Services
2171,2019.05,301.8,Services
2172,2019.06,302.6,Services
2173,2019.07,304.1,Services
2174,2019.08,306.4,Services
2175,2019.09,308.7,Services
2176,2019.1,310.5,Services
2177,2019.11,311.6,Services
2178,2019.12,312.2,Services
2179,2020.01,312.6,Services
2180,2020.02,313.2,Services
2181,2002.1,12942780.0,Credit
2182,2002.11,13742375.0,Credit
2183,2002.12,17109398.0,Credit
2184,2003.01,13831406.0,Credit
2185,2003.02,12944036.0,Credit
2186,2003.03,13860031.0,Credit
2187,2003.04,13219232.0,Credit
2188,2003.05,13209831.0,Credit
2189,2003.06,12357122.0,Credit
2190,2003.07,13487976.0,Credit
2191,2003.08,13491312.0,Credit
2192,2003.09,13408369.0,Credit
2193,2003.1,14439943.0,Credit
2194,2003.11,15430654.0,Credit
2195,2003.12,19330605.0,Credit
2196,2004.01,15823903.0,Credit
2197,2004.02,14995620.0,Credit
2198,2004.03,15970073.0,Credit
2199,2004.04,15347784.0,Credit
2200,2004.05,15098308.0,Credit
2201,2004.06,14406601.0,Credit
2202,2004.07,15638253.0,Credit
2203,2004.08,15249711.0,Credit
2204,2004.09,15386406.0,Credit
2205,2004.1,16224037.0,Credit
2206,2004.11,17252987.0,Credit
2207,2004.12,20757082.0,Credit
2208,2005.01,17005757.0,Credit
2209,2005.02,16146986.0,Credit
2210,2005.03,17276621.0,Credit
2211,2005.04,16548919.0,Credit
2212,2005.05,16193717.0,Credit
2213,2005.06,15685785.0,Credit
2214,2005.07,16745457.0,Credit
2215,2005.08,16570645.0,Credit
2216,2005.09,16591871.0,Credit
2217,2005.1,17612660.0,Credit
2218,2005.11,18458065.0,Credit
2219,2005.12,22134805.0,Credit
2220,2006.01,18274521.0,Credit
2221,2006.02,17345060.0,Credit
2222,2006.03,18806699.0,Credit
2223,2006.04,17517668.0,Credit
2224,2006.05,17669549.0,Credit
2225,2006.06,16997504.0,Credit
2226,2006.07,17829244.0,Credit
2227,2006.08,17711578.0,Credit
2228,2006.09,17820275.0,Credit
2229,2006.1,18805575.0,Credit
2230,2006.11,19624708.0,Credit
2231,2006.12,23671499.0,Credit
2232,2007.01,19545850.0,Credit
2233,2007.02,18557377.0,Credit
2234,2007.03,20162509.0,Credit
2235,2007.04,18587246.0,Credit
2236,2007.05,18748426.0,Credit
2237,2007.06,18141396.0,Credit
2238,2007.07,18798164.0,Credit
2239,2007.08,18966609.0,Credit
2240,2007.09,18793722.0,Credit
2241,2007.1,19862271.0,Credit
2242,2007.11,21251436.0,Credit
2243,2007.12,24922367.0,Credit
2244,2008.01,20834418.0,Credit
2245,2008.02,20290604.0,Credit
2246,2008.03,20854877.0,Credit
2247,2008.04,19679892.0,Credit
2248,2008.05,20042098.0,Credit
2249,2008.06,18499502.0,Credit
2250,2008.07,19533237.0,Credit
2251,2008.08,19636111.0,Credit
2252,2008.09,19609346.0,Credit
2253,2008.1,20784626.0,Credit
2254,2008.11,21035482.0,Credit
2255,2008.12,24895334.0,Credit
2256,2009.01,20774136.0,Credit
2257,2009.02,19454665.0,Credit
2258,2009.03,21071936.0,Credit
2259,2009.04,19837729.0,Credit
2260,2009.05,20146649.0,Credit
2261,2009.06,18858982.0,Credit
2262,2009.07,20141973.0,Credit
2263,2009.08,19986336.0,Credit
2264,2009.09,20010989.0,Credit
2265,2009.1,21143820.0,Credit
2266,2009.11,21711165.0,Credit
2267,2009.12,25955332.0,Credit
2268,2010.01,21488765.0,Credit
2269,2010.02,20106337.0,Credit
2270,2010.03,22027224.0,Credit
2271,2010.04,20309391.0,Credit
2272,2010.05,20429149.0,Credit
2273,2010.06,19417528.0,Credit
2274,2010.07,20632337.0,Credit
2275,2010.08,20160510.0,Credit
2276,2010.09,20225247.0,Credit
2277,2010.1,21530230.0,Credit
2278,2010.11,22537248.0,Credit
2279,2010.12,26732727.0,Credit
2280,2011.01,22110790.0,Credit
2281,2011.02,20696721.0,Credit
2282,2011.03,22181010.0,Credit
2283,2011.04,21174530.0,Credit
2284,2011.05,20968434.0,Credit
2285,2011.06,20103215.0,Credit
2286,2011.07,21432251.0,Credit
2287,2011.08,21150558.0,Credit
2288,2011.09,21562649.0,Credit
2289,2011.1,23173979.0,Credit
2290,2011.11,23707881.0,Credit
2291,2011.12,28049355.0,Credit
2292,2012.01,23342708.0,Credit
2293,2012.02,22472769.0,Credit
2294,2012.03,23937283.0,Credit
2295,2012.04,22181559.0,Credit
2296,2012.05,22745705.0,Credit
2297,2012.06,21749293.0,Credit
2298,2012.07,22502434.0,Credit
2299,2012.08,23047543.0,Credit
2300,2012.09,22807795.0,Credit
2301,2012.1,24376246.0,Credit
2302,2012.11,25343856.0,Credit
2303,2012.12,29592596.0,Credit
2304,2013.01,25378048.0,Credit
2305,2013.02,23545253.0,Credit
2306,2013.03,25731091.0,Credit
2307,2013.04,24669656.0,Credit
2308,2013.05,25223399.0,Credit
2309,2013.06,23918677.0,Credit
2310,2013.07,25454944.0,Credit
2311,2013.08,25690110.0,Credit
2312,2013.09,24997508.0,Credit
2313,2013.1,27354121.0,Credit
2314,2013.11,28751075.0,Credit
2315,2013.12,33338557.0,Credit
2316,2014.01,28506199.0,Credit
2317,2014.02,26667097.0,Credit
2318,2014.03,28932631.0,Credit
2319,2014.04,27173538.0,Credit
2320,2014.05,28218440.0,Credit
2321,2014.06,26339572.0,Credit
2322,2014.07,28166140.0,Credit
2323,2014.08,28544120.0,Credit
2324,2014.09,28144266.0,Credit
2325,2014.1,30891559.0,Credit
2326,2014.11,31924545.0,Credit
2327,2014.12,37287685.0,Credit
2328,2015.01,32434072.0,Credit
2329,2015.02,30500763.0,Credit
2330,2015.03,33627039.0,Credit
2331,2015.04,31425030.0,Credit
2332,2015.05,32733891.0,Credit
2333,2015.06,31121096.0,Credit
2334,2015.07,33128870.0,Credit
2335,2015.08,33140386.0,Credit
2336,2015.09,33654291.0,Credit
2337,2015.1,36707995.0,Credit
2338,2015.11,37838615.0,Credit
2339,2015.12,44090056.0,Credit
2340,2016.01,38717785.0,Credit
2341,2016.02,37257362.0,Credit
2342,2016.03,40466743.0,Credit
2343,2016.04,39353431.0,Credit
2344,2016.05,39726634.0,Credit
2345,2016.06,38752175.0,Credit
2346,2016.07,41543336.0,Credit
2347,2016.08,41231038.0,Credit
2348,2016.09,41867426.0,Credit
2349,2016.1,44908575.0,Credit
2350,2016.11,46680996.0,Credit
2351,2016.12,53960131.0,Credit
2352,2017.01,51202490.0,Credit
2353,2017.02,49189170.0,Credit
2354,2017.03,54775598.0,Credit
2355,2017.04,51413711.0,Credit
2356,2017.05,53275208.0,Credit
2357,2017.06,51860426.0,Credit
2358,2017.07,54062554.0,Credit
2359,2017.08,54825394.0,Credit
2360,2017.09,54586990.0,Credit
2361,2017.1,57938193.0,Credit
2362,2017.11,61184237.0,Credit
2363,2017.12,68896511.0,Credit
2364,2018.01,61497091.0,Credit
2365,2018.02,58657866.0,Credit
2366,2018.03,65654908.0,Credit
2367,2018.04,60420178.0,Credit
2368,2018.05,62695915.0,Credit
2369,2018.06,60143201.0,Credit
2370,2018.07,62474197.0,Credit
2371,2018.08,63861055.0,Credit
2372,2018.09,63196952.0,Credit
2373,2018.1,67325177.0,Credit
2374,2018.11,69387593.0,Credit
2375,2018.12,76246452.0,Credit
2376,2019.01,69356410.0,Credit
2377,2019.02,65906904.0,Credit
2378,2019.03,72548757.0,Credit
2379,2019.04,67312583.0,Credit
2380,2019.05,69226191.0,Credit
2381,2019.06,65297723.0,Credit
2382,2019.07,68270489.0,Credit
2383,2019.08,69467688.0,Credit
2384,2019.09,67695662.0,Credit
2385,2019.1,72996883.0,Credit
2386,2019.11,75486977.0,Credit
2387,2019.12,81640304.0,Credit
2388,2020.01,74482827.0,Credit
2389,2020.02,74439700.0,Credit
2390,2020.03,66248312.0,Credit
2391,2020.04,30432871.0,Credit
2392,2020.05,67908120.0,Credit
2393,2020.06,80102035.0,Credit
2394,2020.07,86674554.0,Credit
2395,2020.08,79068718.0,Credit
2396,2020.09,83334610.0,Credit
2397,2020.1,91553622.0,Credit
2398,2020.11,89881747.0,Credit
2399,2020.12,99038735.0,Credit
2400,2021.01,88297262.0,Credit
2401,2021.02,81271965.0,Credit
2402,2021.03,89635241.0,Credit
2403,2021.04,88877898.0,Credit
2404,2021.05,93019309.0,Credit
2405,2021.06,90226170.0,Credit
2406,2021.07,97092326.0,Credit
2407,2021.08,69071785.0,Credit
2408,2021.09,69464684.0,Credit
2409,2021.1,85704272.0,Credit
2410,2021.11,90862379.0,Credit
2411,2021.12,105281201.0,Credit
2412,2022.01,94894899.0,Credit
2413,2022.02,82243269.0,Credit
2414,2022.03,88800768.0,Credit
2415,2022.04,90535003.0,Credit
2416,2022.05,94645449.0,Credit
2417,2022.06,92273670.0,Credit
2418,2022.07,95888704.0,Credit
2419,2022.08,97056578.0,Credit
2420,2022.09,98415645.0,Credit
2421,2022.1,103587147.0,Credit
2422,2022.11,104619534.0,Credit
2423,2022.12,114495572.0,Credit
2424,2002.1,39038420.0,Debit
2425,2002.11,38911771.0,Debit
2426,2002.12,43907358.0,Debit
2427,2003.01,38853493.0,Debit
2428,2003.02,36173632.0,Debit
2429,2003.03,40532110.0,Debit
2430,2003.04,39726248.0,Debit
2431,2003.05,41840340.0,Debit
2432,2003.06,39054440.0,Debit
2433,2003.07,41950775.0,Debit
2434,2003.08,42214939.0,Debit
2435,2003.09,40934626.0,Debit
2436,2003.1,43651136.0,Debit
2437,2003.11,42895779.0,Debit
2438,2003.12,48716663.0,Debit
2439,2004.01,43083375.0,Debit
2440,2004.02,40870341.0,Debit
2441,2004.03,44875910.0,Debit
2442,2004.04,44433513.0,Debit
2443,2004.05,45253122.0,Debit
2444,2004.06,43653528.0,Debit
2445,2004.07,46720153.0,Debit
2446,2004.08,45297133.0,Debit
2447,2004.09,45668882.0,Debit
2448,2004.1,47110816.0,Debit
2449,2004.11,47131111.0,Debit
2450,2004.12,53394533.0,Debit
2451,2005.01,46666236.0,Debit
2452,2005.02,44403807.0,Debit
2453,2005.03,49106390.0,Debit
2454,2005.04,48858498.0,Debit
2455,2005.05,48998434.0,Debit
2456,2005.06,48256085.0,Debit
2457,2005.07,50480687.0,Debit
2458,2005.08,50161642.0,Debit
2459,2005.09,50105062.0,Debit
2460,2005.1,51558604.0,Debit
2461,2005.11,51826598.0,Debit
2462,2005.12,58019636.0,Debit
2463,2006.01,50225263.0,Debit
2464,2006.02,47911924.0,Debit
2465,2006.03,54370326.0,Debit
2466,2006.04,51919913.0,Debit
2467,2006.05,53988011.0,Debit
2468,2006.06,52785666.0,Debit
2469,2006.07,54294767.0,Debit
2470,2006.08,54735393.0,Debit
2471,2006.09,54294792.0,Debit
2472,2006.1,55698588.0,Debit
2473,2006.11,56498212.0,Debit
2474,2006.12,63287863.0,Debit
2475,2007.01,55243092.0,Debit
2476,2007.02,53131805.0,Debit
2477,2007.03,60264545.0,Debit
2478,2007.04,56951352.0,Debit
2479,2007.05,60431650.0,Debit
2480,2007.06,58256290.0,Debit
2481,2007.07,59553150.0,Debit
2482,2007.08,61385922.0,Debit
2483,2007.09,59571996.0,Debit
2484,2007.1,61791295.0,Debit
2485,2007.11,62965734.0,Debit
2486,2007.12,69232315.0,Debit
2487,2008.01,61188929.0,Debit
2488,2008.02,59924903.0,Debit
2489,2008.03,63485992.0,Debit
2490,2008.04,62421072.0,Debit
2491,2008.05,65423121.0,Debit
2492,2008.06,60242608.0,Debit
2493,2008.07,63894742.0,Debit
2494,2008.08,64669902.0,Debit
2495,2008.09,63355396.0,Debit
2496,2008.1,68293561.0,Debit
2497,2008.11,66264162.0,Debit
2498,2008.12,73162548.0,Debit
2499,2009.01,65708737.0,Debit
2500,2009.02,61052301.0,Debit
2501,2009.03,67939544.0,Debit
2502,2009.04,66723892.0,Debit
2503,2009.05,69914584.0,Debit
2504,2009.06,65620643.0,Debit
2505,2009.07,69788051.0,Debit
2506,2009.08,69443618.0,Debit
2507,2009.09,68833802.0,Debit
2508,2009.1,72375958.0,Debit
2509,2009.11,69919855.0,Debit
2510,2009.12,78508135.0,Debit
2511,2010.01,69594189.0,Debit
2512,2010.02,65828359.0,Debit
2513,2010.03,73988996.0,Debit
2514,2010.04,71242376.0,Debit
2515,2010.05,73016673.0,Debit
2516,2010.06,70113834.0,Debit
2517,2010.07,74967520.0,Debit
2518,2010.08,72709343.0,Debit
2519,2010.09,72897773.0,Debit
2520,2010.1,77485131.0,Debit
2521,2010.11,75811336.0,Debit
2522,2010.12,84507231.0,Debit
2523,2011.01,73493637.0,Debit
2524,2011.02,69604706.0,Debit
2525,2011.03,78795346.0,Debit
2526,2011.04,76179199.0,Debit
2527,2011.05,76817799.0,Debit
2528,2011.06,75068138.0,Debit
2529,2011.07,78706650.0,Debit
2530,2011.08,77537097.0,Debit
2531,2011.09,77484630.0,Debit
2532,2011.1,80341832.0,Debit
2533,2011.11,79205234.0,Debit
2534,2011.12,87646297.0,Debit
2535,2012.01,76121872.0,Debit
2536,2012.02,75550260.0,Debit
2537,2012.03,83384454.0,Debit
2538,2012.04,77336334.0,Debit
2539,2012.05,81990124.0,Debit
2540,2012.06,78671489.0,Debit
2541,2012.07,80671940.0,Debit
2542,2012.08,82992517.0,Debit
2543,2012.09,80132433.0,Debit
2544,2012.1,83311019.0,Debit
2545,2012.11,84278288.0,Debit
2546,2012.12,91036315.0,Debit
2547,2013.01,81165418.0,Debit
2548,2013.02,76421221.0,Debit
2549,2013.03,85367696.0,Debit
2550,2013.04,81579498.0,Debit
2551,2013.05,85917826.0,Debit
2552,2013.06,81426424.0,Debit
2553,2013.07,85096408.0,Debit
2554,2013.08,86638373.0,Debit
2555,2013.09,82433565.0,Debit
2556,2013.1,88090823.0,Debit
2557,2013.11,87823000.0,Debit
2558,2013.12,94087533.0,Debit
2559,2014.01,84063475.0,Debit
2560,2014.02,80131375.0,Debit
2561,2014.03,88985843.0,Debit
2562,2014.04,84978983.0,Debit
2563,2014.05,91188351.0,Debit
2564,2014.06,84461538.0,Debit
2565,2014.07,88514440.0,Debit
2566,2014.08,88818680.0,Debit
2567,2014.09,85621766.0,Debit
2568,2014.1,91632531.0,Debit
2569,2014.11,89349950.0,Debit
2570,2014.12,97179372.0,Debit
2571,2015.01,88269780.0,Debit
2572,2015.02,82347136.0,Debit
2573,2015.03,91411391.0,Debit
2574,2015.04,87184554.0,Debit
2575,2015.05,91947346.0,Debit
2576,2015.06,86376061.0,Debit
2577,2015.07,91119610.0,Debit
2578,2015.08,89516505.0,Debit
2579,2015.09,88018905.0,Debit
2580,2015.1,93283027.0,Debit
2581,2015.11,90252156.0,Debit
